;GR;1992;p0p100;3013.4019106;2236.82875078;;;;;;;;;;;;;3666.83313371;2721.866522;351.888926658;261.204874617;20706.7110014;15370.4576675;-1254.81702482;-931.442562709;;;;;;;;;;;;;;;;;;;;;;;;;17693.3090908;13133.6289167;548.677592203;407.279828432;18241.986683;13540.9087451;1782.0765325;1322.82388551;1532.86767454;1137.83776187;3314.94420705;2460.66164738;61343.4530508;45534.8484957;;;;;;;3036.89355732;2254.26644822;;;;;;;;;;;;;;;;23088284656.6;;;;;;;28094787781.7;2696126154.83;1.586520657e+11;-9614241153.5;;;;;;;;;;;;;1.35563781043e+11;4203894737.34;1.39767675781e+11;13654033375.9;11744628251.0;25398661626.8;4.70005378596e+11;;;;23268274529.4;;;;;;;;254081.0;523823.0;269739.0;306673.0;633841.0;327164.0;354245.0;732065.0;377815.0;372.0;492.0;119.0;372439.0;770287.0;397846.0;400300.0;826288.0;425984.0;784870.0;;829346.0;384570.0;787937.0;403363.0;377132.0;766401.0;389267.0;731927.0;;747597.0;354796.0;713126.0;358330.0;343102.0;686204.0;343102.0;629660.0;;631935.0;286558.0;575393.0;288833.0;298588.0;584043.0;285456.0;639944.0;;601204.0;341356.0;657103.0;315748.0;312467.0;614856.0;302390.0;568272.0;;537205.0;255805.0;490618.0;234815.0;199941.0;355919.0;155982.0;359568.0;;270422.0;159628.0;274062.0;114440.0;112173.0;193761.0;81592.0;171601.0;;119229.0;59428.0;97070.0;37637.0;22577.0;32015.0;9436.0;27495.0;;11110.0;4918.0;6581.0;1674.0;1326150.0;2660016.0;1413836.0;3913709.0;7661867.0;3748168.0;1516798.0;3093752.0;1576943.0;1269603.0;2502743.0;1233139.0;1127308.0;2065372.0;938085.0;3098868.0;3112472.0;814842.0;1450516.0;635696.0;199468.0;329917.0;130459.0;5239859.0;10321883.0;5162004.0;;3.3627616398;0.4098029348;;;0.4151326697;;0.3106914905;
;GR;1991;p0p100;3060.09648788;2284.66203766;;;;;;;;;;;;;4144.28014096;3094.1114272;676.725666962;505.242056041;20882.8205421;15591.07287;-1163.70409568;-868.819196063;;;;;;;;;;;;;;;;;;;;;;;;;17822.7240542;13306.4108324;498.391678388;372.098249846;18321.1157326;13678.5090822;1946.67365792;1453.382736;1520.88081607;1135.48663516;3467.554474;2588.86937116;64054.3652555;47822.863503;;;;;;;3110.3777536;2322.20193206;;;;;;;;;;;;;;;;23303552784.1;;;;;;;31559936557.4;5153468971.62;1.59028943274e+11;-8861955799.84;;;;;;;;;;;;;1.3572539049e+11;3795402148.43;1.39520792639e+11;14824503907.2;11581963678.6;26406467585.8;4.8779320773e+11;;;;23686459707.0;;;;;;;;248279.0;511659.0;263379.0;304913.0;629717.0;324800.0;343609.0;708577.0;364965.0;348.0;459.0;110.0;355802.0;734747.0;378940.0;402032.0;828347.0;426310.0;778939.0;;819909.0;376908.0;770507.0;393599.0;378488.0;767851.0;389361.0;725459.0;;738003.0;346971.0;695614.0;348643.0;343110.0;687139.0;344031.0;616316.0;;619955.0;273206.0;549131.0;275924.0;317153.0;618231.0;301078.0;659712.0;;621394.0;342559.0;662872.0;320316.0;304614.0;605724.0;301109.0;554693.0;;525629.0;250078.0;474597.0;224520.0;198006.0;350728.0;152726.0;360978.0;;271321.0;162972.0;281562.0;118595.0;111350.0;193813.0;82467.0;169909.0;;116982.0;58559.0;93074.0;34515.0;21595.0;30202.0;8604.0;25647.0;;10005.0;4052.0;5448.0;1401.0;1354746.0;2584700.0;1440707.0;3892003.0;7615300.0;3723310.0;1504399.0;3062320.0;1557913.0;1276029.0;2517373.0;1241349.0;1111575.0;2035607.0;924047.0;3085042.0;3100371.0;806961.0;1429883.0;622938.0;195904.0;322996.0;127097.0;5246748.0;10200000.0;5164017.0;;3.4962043901;0.353653328;;;0.3675939544;;0.2937138916;
;GR;1990;p0p100;3136.50947424;2296.41874437;;;;;;;;;;;;;3981.01070267;2914.72660109;830.498430675;608.05560418;20677.1694822;15138.9434559;-1686.89297226;-1235.07123861;;;;;;;;;;;;;;;;;;;;;;;;;17540.6600079;12842.5247115;414.227327757;303.279619495;17954.8873357;13145.804331;1642.04848751;1202.2380155;1508.46378448;1104.43298142;3150.51227199;2306.67099691;68506.2750734;50157.37892;;;;;;;3328.94145978;2437.3092541;;;;;;;;;;;;;;;;23332879769.6;;;;;;;29615228281.5;6178179977.1;1.5382000707e+11;-12549004308.5;;;;;;;;;;;;;1.304871273e+11;3081488041.14;1.33568615341e+11;12215400670.6;11221647633.8;23437048304.4;5.09626606543e+11;;;;24764404979.1;;;;;;;;268314.0;553191.0;284876.0;325370.0;671050.0;345679.0;358698.0;738188.0;379490.0;319.0;419.0;100.0;368092.0;758999.0;390906.0;393677.0;809836.0;416158.0;759437.0;;796607.0;365760.0;746211.0;380449.0;370401.0;749978.0;379578.0;706812.0;;716617.0;336411.0;673453.0;337038.0;331759.0;665630.0;333872.0;596257.0;;600487.0;264498.0;531114.0;266616.0;326105.0;635089.0;308984.0;662142.0;;628141.0;336036.0;655193.0;319157.0;292131.0;584552.0;292420.0;533411.0;;504654.0;241280.0;453515.0;212234.0;194769.0;343680.0;148910.0;357757.0;;269313.0;162988.0;283391.0;120403.0;108709.0;189559.0;80851.0;164602.0;;111262.0;55893.0;86303.0;30411.0;19252.0;26531.0;7278.0;22694.0;;8507.0;3442.0;4672.0;1229.0;1362712.0;2721428.0;1445764.0;3803431.0;7439123.0;3635688.0;1466249.0;2979477.0;1513224.0;1258398.0;2487026.0;1228628.0;1078784.0;1972620.0;893836.0;3016779.0;3034272.0;786652.0;1388068.0;601416.0;187615.0;307483.0;119869.0;5166142.0;10160551.0;5081452.0;;3.815466719;0.2960533965;;;0.3187335442;;0.2549691976;
;GR;1989;p0p100;3169.23021036;2302.47273774;;;;;;;;;;;;;3946.66278687;2867.28412538;758.250927308;550.875756134;20939.9253708;15213.0341113;-1837.14873341;-1334.70420042;;;;;;;;;;;;;;;;;;;;;;;;;17770.6951605;12910.5613735;165.305686149;120.09598877;17936.0008466;13030.6573623;1625.26850455;1180.77140973;1563.14335501;1135.63695951;3188.41185956;2316.40836924;62281.986188;45248.3933737;;;;;;;3462.41723796;2515.47561015;;;;;;;;;;;;;;;;23230913811.1;;;;;;;28929606547.2;5558088485.3;1.53492668318e+11;-13466564765.3;;;;;;;;;;;;;1.30261754506e+11;1211714483.49;1.3147346899e+11;11913452177.0;11458065884.9;23371518061.9;4.56535927364e+11;;;;25380016942.3;;;;;;;;277089.100416;571466.207098;294371.106679;334601.121258;690306.250165;355701.128905;359868.130415;741429.268692;381558.138275;;;;366414.132787;756204.274046;389785.141257;386386.0;796751.0;410361.0;747942.0;;790579.0;361556.0;741778.0;380219.0;362489.0;734693.0;372200.0;694223.0;;703492.0;331735.0;663026.0;331291.0;319686.0;641559.0;321872.0;589208.0;;588052.0;269522.0;535702.0;266180.0;337899.0;653978.0;316082.0;672180.0;;634927.0;334280.0;653123.0;318844.0;281304.0;560070.0;278764.0;510542.0;;476061.0;229238.0;426530.0;197297.0;191743.0;340251.0;148514.0;353424.0;;271950.0;161681.0;285112.0;123436.0;;;;;;;;;;;;;;;;;;;1380320.0;2759406.0;1466404.0;3750829.0;7330144.0;3579335.0;1442165.0;2936248.0;1494071.0;1261388.0;2484363.0;1222979.0;1047276.0;1909533.0;862285.0;2984857.0;2995814.0;765972.0;1349463.0;583521.0;183309.0;297570.0;114275.0;5131149.0;10089550.0;5045739.0;;3.4724566931;0.2458225963;;;0.2752469225;;0.2398775897;
;GR;1988;p0p100;3181.69297427;2293.24819013;;;;;;;;;;;;;3790.52945531;2732.07530812;306.034311592;220.578364051;20297.9354061;14630.0111324;-1344.00931612;-968.712869733;;;;;;;;;;;;;;;;;;;;;;;;;17116.2424318;12336.7629423;132.334765771;95.3820700334;17248.5771976;12432.1450123;1961.43293934;1413.72928644;1523.06220438;1097.76765763;3484.49514372;2511.49694407;57544.5936282;41476.0431811;;;;;;;3305.44225546;2382.44215618;;;;;;;;;;;;;;;;23017416934.6;;;;;;;27421940954.4;2213953201.38;1.46841963046e+11;-9723006915.88;;;;;;;;;;;;;1.23824546112e+11;957353366.062;1.24781899478e+11;14189653156.0;11018334597.0;25207987753.0;4.16296580023e+11;;;;23912660071.9;;;;;;;;288559.0;595558.0;306993.0;343557.0;709246.0;365684.0;358745.0;740097.0;381346.0;;;;366678.0;757806.0;391123.0;377081.052124;781061.107966;403971.055841;737870.101996;;787202.108815;360789.049872;744027.102847;383231.052974;351863.048638;712163.098442;360297.049804;683762.094516;;691428.095576;331899.045878;663029.09165;331131.045772;303130.041902;607937.084035;304806.042133;587442.081202;;578909.080022;284312.0393;558413.077189;274103.037889;347158.047988;668886.09246;321731.044473;676426.093502;;639025.088332;329268.045515;646561.089374;317294.043859;269324.037229;531449.073462;262126.036234;488739.067558;;448593.062009;219415.03033;405876.056104;186467.025775;192200.026568;344445.047613;152253.021046;351957.048651;;277041.038295;159756.022083;284539.039332;124787.017249;;;;;;;;;;;;;;;;;;;1399499.0;2802707.0;1489815.0;3704626.0;7234330.0;3529723.0;1421632.19651;2900279.40091;1478629.20439;1263868.1747;2481797.34306;1217934.16835;1019125.14087;1852253.25604;833160.115168;2954824.40844;2958689.40898;749802.103645;1320804.18257;571034.078934;178430.024664;285945.039526;107526.014863;5104125.0;10037037.0;5019538.0;;3.3361936448;0.2162023006;;;0.2520732244;;0.2500512677;
;GR;1987;p0p100;3188.99214339;2282.53581323;;;;;;;;;;;;;2470.41555971;1768.21131413;413.782421999;296.16667418;19138.1149765;13698.1939332;-1060.34651775;-758.947903406;;;;;;;;;;;;;;;;;;;;;;;;;15949.1228331;11415.65812;157.916789285;113.029669202;16107.0396224;11528.6877892;812.263487941;581.381332295;1244.36964977;890.66330765;2056.63313772;1472.04463995;39349.7243682;28164.7464379;;;;;;;1872.61000569;1340.3292357;;;;;;;;;;;;;;;;22826828085.3;;;;;;;17683251869.3;2961857473.14;1.36990760969e+11;-7589967796.51;;;;;;;;;;;;;1.14163932883e+11;1130369483.12;1.15294302366e+11;5814187732.53;8907206663.67;14721394396.2;2.81665602476e+11;;;;13404155529.0;;;;;;;;301484.0;622876.0;321390.0;350427.0;724105.0;373673.0;355490.0;734355.0;378862.0;;;;367563.0;761301.0;393735.0;367646.0;766679.0;399028.0;729567.0;;786056.0;361921.0;748952.0;387028.0;340688.0;687032.0;346344.0;675448.0;;680966.0;334760.0;669383.0;334623.0;286460.0;572739.0;286278.0;592081.0;;574286.0;305621.0;593627.0;288008.0;354391.0;680962.0;326574.0;675803.0;;640322.0;321412.0;635161.0;313749.0;256727.0;500867.0;244141.0;469923.0;;424957.0;213196.0;394008.0;180816.0;195221.0;353977.0;158761.0;352542.0;;282628.0;157322.0;281186.0;123866.0;;;;;;;;;;;;;;;;;;;1419797.0;2842637.0;1515518.0;3668401.0;7158007.0;3489622.0;1405015.0;2872046.0;1467023.0;1267883.0;2482488.0;1214608.0;995503.0;1803473.0;807992.0;2929625.0;2925772.0;738776.0;1302605.0;563851.0;173038.0;273435.0;100407.0;5088198.0;10000644.0;5005140.0;;2.4430140666;0.1904537441;;;0.2300437687;;0.2546549037;
;GR;1986;p0p100;3214.49754875;2286.65145715;;;;;;;;;;;;;3032.54629458;2157.21937822;735.528841239;523.222703111;19963.7139863;14201.3036205;-1029.59821381;-732.410655222;;;;;;;;;;;;;;;;;;;;;;;;;16749.2164376;11914.6521633;50.5397745426;35.951761465;16799.7562121;11950.6039248;1019.21670565;725.025709239;1277.8007477;908.97096587;2297.01745334;1633.99667511;32137.1498051;22860.947727;;;;;;;2048.81491946;1457.43636446;;;;;;;;;;;;;;;;22791658749.4;;;;;;;21501575048.6;5215098812.7;1.4154814233e+11;-7300130357.01;;;;;;;;;;;;;1.1875648358e+11;358340697.786;1.19114824278e+11;7226522650.77;9059953585.16;16286476235.9;2.27861101286e+11;;;;14526653007.8;;;;;;;;315287.890411;652164.773317;336876.882907;354637.876733;733594.745013;378954.868281;351772.877729;727619.74709;375847.869361;;;;367438.872284;763613.734579;396174.862296;359951.0;756732.0;396780.0;721553.0;;784395.0;361602.0;749217.0;387615.0;331509.0;665278.0;333768.0;667061.0;;670071.0;335552.0;671854.0;336303.0;275851.0;547852.0;271998.0;603164.0;;574834.0;327313.0;630148.0;302835.0;359322.0;689908.0;330584.0;670379.0;;637318.0;311057.0;617792.0;306734.0;244038.0;471092.0;227053.0;454683.0;;406957.0;210646.0;390549.0;179903.0;198924.0;364550.0;165625.0;353628.0;;286323.0;154704.0;275403.0;120698.0;;;;;;;;;;;;;;;;;;;1437198.0;2876993.0;1539331.0;3637140.0;7090271.0;3453121.0;1388613.0;2843081.0;1454465.0;1273543.0;2485701.0;1212152.0;974984.0;1761489.0;786504.0;2906194.0;2893671.0;730946.0;1290397.0;559450.0;166672.0;259895.0;93224.0;5074338.0;9967264.0;4992452.0;;1.9129533429;0.1636244513;;;0.2027856959;;0.2340728208;
;GR;1985;p0p100;3220.06498492;2297.41142147;;;;;;;;;;;;;3692.45334309;2634.44511939;1174.30525443;837.828527201;20558.6307581;14667.9130187;-1307.29745138;-932.714125369;;;;;;;;;;;;;;;;;;;;;;;;;17338.5657732;12370.5015972;167.627201487;119.596545116;17506.1929746;12490.0981423;1263.51147562;901.474258697;1254.63661305;895.142333496;2518.14808867;1796.61659219;30533.4688031;21784.6348734;;;;;;;2570.80892699;1834.18838407;;;;;;;;;;;;;;;;22823160499.8;;;;;;;26171352342.9;8323234910.8;1.45715360294e+11;-9265856339.37;;;;;;;;;;;;;1.22892199794e+11;1188107240.56;1.24080307035e+11;8955510319.33;8892607112.79;17848117432.1;2.16414967515e+11;;;;18221366658.7;;;;;;;;322805.0;668541.0;345735.0;348908.0;722494.0;373587.0;341888.0;708257.0;366368.0;;;;357746.0;747207.0;389461.0;358245.0;758952.0;400708.0;719449.0;;787126.0;361204.0;747623.0;386418.0;328928.0;657080.0;328154.0;663396.0;;663464.0;334468.0;669780.0;335310.0;277580.0;545900.0;268321.0;626121.0;;586384.0;348541.0;666604.0;318063.0;364498.0;700705.0;336206.0;665983.0;;634658.0;301485.0;599937.0;298452.0;234631.0;449727.0;215094.0;447747.0;;399429.0;213116.0;397450.0;184335.0;203763.0;376148.0;172387.0;357410.0;;289341.0;153647.0;270604.0;116954.0;;;;;;;;;;;;;;;;;;;1462484.0;2846499.0;1573186.0;3640557.0;7087795.0;3447235.0;1382845.0;2833435.0;1450590.0;1292104.0;2513146.0;1221042.0;965608.0;1741214.0;775604.0;2909580.0;2886726.0;730977.0;1291487.0;560510.0;160451.0;247285.0;86834.0;5103040.0;9934294.0;5020422.0;;1.7441524178;0.1330113093;;;0.1682252816;;0.2007861404;
;GR;1984;p0p100;3250.50915578;2304.67474521;;;;;;;;;;;;;3436.5567643;2436.58614869;575.140716123;407.786048237;20308.789372;14399.3299906;-768.892862907;-545.160120459;;;;;;;;;;;;;;;;;;;;;;;;;17058.2802162;12094.6552454;226.062882102;160.283017288;17284.3430983;12254.9382627;1625.62328407;1152.59879252;1235.79276411;876.201307937;2861.41604818;2028.80010046;29748.9891175;21092.6167652;;;;;;;2394.53115489;1697.76955388;;;;;;;;;;;;;;;;22806602648.3;;;;;;;24111971646.8;4035369583.93;1.4249290412e+11;-5394796065.2;;;;;;;;;;;;;1.19686301472e+11;1586128842.76;1.21272430315e+11;11405888283.6;8670713779.29;20076602062.9;2.08728338078e+11;;;;16800789649.1;;;;;;;;334199.0;692548.0;358354.0;348485.0;721541.0;373059.0;345548.0;716708.0;371165.0;;;;357444.0;748687.0;391249.0;358347.0;757201.0;398860.0;715160.0;;777217.0;356813.0;735166.0;378357.0;327520.0;655208.0;327689.0;652034.0;;652341.0;324514.0;649165.0;324652.0;282552.0;551795.0;269244.0;640523.0;;595175.0;357971.0;683906.0;325932.0;356507.0;689897.0;333386.0;645412.0;;620050.0;288904.0;575564.0;286664.0;230560.0;438888.0;208324.0;445555.0;;392147.0;214994.0;398823.0;183824.0;202311.0;371551.0;169236.0;352529.0;;282583.0;150218.0;263570.0;113347.0;;;;;;;;;;;;;;;;;;;1471698.0;2879484.0;1586562.0;3607538.0;7016317.0;3408766.0;1367194.0;2796740.0;1429558.0;1285935.0;2501162.0;1215225.0;954410.0;1718415.0;763983.0;2883689.0;2853107.0;723849.0;1279527.0;555659.0;156326.0;245582.0;89253.0;5079235.0;9895801.0;4995328.0;;1.7211524296;0.1114794054;;;0.1459254978;;0.1722317526;
;GR;1983;p0p100;3275.49107583;2311.20246663;;;;;;;;;;;;;3420.54969554;2413.55653566;697.035305151;491.831508406;19533.928855;13783.2354012;-638.009855875;-450.182863728;;;;;;;;;;;;;;;;;;;;;;;;;16258.4377792;11472.0329346;413.874561561;292.031907708;16672.3123408;11764.0648423;1500.01660149;1058.41902454;1223.4977889;863.30600272;2723.51439039;1921.72502726;29956.007652;21137.1049937;;;;;;;2138.02645737;1508.60188827;;;;;;;;;;;;;;;;22757548610.4;;;;;;;23765390950.1;4842881410.12;1.35718377849e+11;-4432782740.92;;;;;;;;;;;;;1.12960829239e+11;2875529267.3;1.15836358506e+11;10421857344.3;8500652195.64;18922509540.0;2.08129188733e+11;;;;14854640085.2;;;;;;;;344249.0;713681.0;369437.0;345182.0;714566.0;369390.0;350532.0;728001.0;377476.0;;;;353546.0;742551.0;389014.0;360967.051954;759944.109379;398985.057426;709674.102143;;765774.110218;348707.050189;715490.10298;366789.052792;330164.04752;662071.095292;331910.047772;639009.091972;;639194.091999;308845.044452;616129.088679;307284.044227;295856.042583;573774.082583;277917.040001;659384.094905;;608809.087626;363528.052323;694426.099949;330892.047625;345872.049781;675585.097237;329712.047455;623406.089727;;603050.086797;277534.039945;550872.079287;273338.039342;228458.032882;431858.062157;203396.029275;446527.064269;;388023.055848;218069.031387;402703.057961;184627.026573;199797.028757;365542.052612;165740.023855;347039.049949;;276196.039753;147242.021193;257704.037091;110457.015898;;;;;;;;;;;;;;;;;;;1478524.0;2898799.0;1597154.0;3576396.0;6947828.0;3371409.0;1348684.19412;2753634.39633;1404969.20222;1282790.18463;2494656.35906;1211859.17442;944922.136003;1699537.24461;754582.108607;2859932.41163;2820224.40591;716464.103121;1267680.18246;551186.079332;151356.021785;241731.034792;90362.0130058;5054920.0;9846627.0;4968563.0;;1.7967518266;0.0941097356;;;0.1279841648;;0.1435275527;
;GR;1982;p0p100;3307.71459571;2325.21096757;;;;;;;;;;;;;3547.26432696;2493.60628895;617.568561752;434.129714478;19865.1625798;13964.534293;-652.519929712;-458.699338537;;;;;;;;;;;;;;;;;;;;;;;;;16557.4479841;11639.3233254;505.088392473;355.059977451;17062.5363766;11994.3833028;1756.66838797;1234.87818671;1173.02737723;824.598387761;2929.69576521;2059.47657447;31886.0976682;22414.8431994;;;;;;;2409.18831769;1693.57752524;;;;;;;;;;;;;;;;22762682994.7;;;;;;;24411191182.5;4249918483.57;1.3670599e+11;-4490443137.7;;;;;;;;;;;;;1.13943307005e+11;3475864265.04;1.1741917127e+11;12088856062.2;8072416636.76;20161272698.9;2.19430398893e+11;;;;16579299199.9;;;;;;;;351547.0;728918.0;377378.0;341985.0;707954.0;365972.0;355189.0;738724.0;383540.0;;;;347971.0;732222.0;384257.0;364355.947054;764238.888946;399889.941891;703111.897829;;753928.890444;338756.950774;692792.899328;354039.948553;334329.951417;671456.902429;337126.951011;626037.909029;;624975.909183;291707.957611;579557.915783;287848.958172;313973.954375;605341.912036;291365.957661;679256.901295;;624529.909248;365282.94692;698447.898506;333163.951587;333957.951472;659284.904197;325324.952726;601821.912547;;585166.914968;267863.961076;527706.923317;259841.962242;227656.966918;427021.937948;199360.97103;449515.934679;;385808.943937;221858.967761;408309.940667;186447.972907;196932.971383;359712.947729;162774.976347;341333.9504;;270830.960645;144399.979017;252462.963314;108055.984298;;;;;;;;;;;;;;;;;;;1483641.0;2907818.0;1605222.0;3546579.0;6881695.0;3335094.0;1329149.80686;2708046.60649;1378905.79963;1281078.81384;2490782.63806;1209696.82422;936348.863936;1682865.75546;746490.891525;2837885.58762;2787962.59487;708691.897018;1255842.81751;547130.920495;145499.978857;235356.9658;89850.9869435;5030220.0;9789513.0;4940316.0;;1.8687782968;0.0783076605;;;0.111196054;;0.1207308081;
;GR;1981;p0p100;3346.34666031;2345.06316772;;;;;;;;;;;;;2992.94707879;2097.4067154;101.824155356;71.3566466805;19309.6253207;13531.8589849;-929.160397641;-651.1398987;;;;;;;;;;;;;;;;;;;;;;;;;15963.2786604;11186.7958172;458.884629436;321.578590613;16422.1632898;11508.3744078;1722.69506828;1207.23558075;1168.42785515;818.814487977;2891.12292343;2026.05006872;31865.0192927;22330.4668247;;;;;;;2651.85546592;1858.37547945;;;;;;;;;;;;;;;;22815940330.8;;;;;;;20406404026.5;694253790.381;1.31656192215e+11;-6335167973.42;;;;;;;;;;;;;1.08840251884e+11;3128750660.58;1.11969002545e+11;11745617497.5;7966532738.6;19712150236.1;2.17260927401e+11;;;;18080785470.9;;;;;;;;354045.0;733876.0;379833.0;341328.0;706871.0;365547.0;358381.0;746529.0;388151.0;;;;343869.0;723910.0;380041.0;365915.0;765252.0;399339.0;696213.0;;743213.0;330298.0;674170.0;343874.0;335682.0;673870.0;338190.0;615493.0;;611376.0;279811.0;552995.0;273186.0;331336.0;636164.0;304828.0;695405.0;;638755.0;364069.0;697998.0;333927.0;322402.0;642311.0;319910.0;582736.0;;567911.0;260334.0;508334.0;248001.0;227815.0;423634.0;195818.0;453219.0;;384229.0;225404.0;413819.0;188411.0;194597.0;355674.0;161076.0;336123.0;;267281.0;141526.0;247733.0;106204.0;;;;;;;;;;;;;;;;;;;1486211.0;2911186.0;1609509.0;3517916.0;6818164.0;3300246.0;1311706.0;2666287.0;1354589.0;1278141.0;2484807.0;1206665.0;928069.0;1667070.0;738992.0;2817662.0;2757072.0;700255.0;1243436.0;543174.0;138727.0;226209.0;87483.0;5004127.0;9729350.0;4909755.0;;1.9403667306;0.0646497667;;;0.09741563;;0.1010578876;
